Location,Cam nr,series,picture,species name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Location,Logging
Yalbac 712F,712,F,180,Baird's Tapir,1,2017,11,15,3.57,,Bushnell,Yalbac,No
Yalbac 712F,712,F,44,Bird,1,2017,11,7,7.4,,Bushnell,Yalbac,No
Yalbac 712F,712,F,20,Black-faced Antthrush,1,2017,11,3,14.34,,Bushnell,Yalbac,No
Yalbac 712F,712,F,217,Gray fox,1,2017,11,20,10.55,,Bushnell,Yalbac,No
Yalbac 712F,712,F,23,Gray-headed Dove,1,2017,11,4,9.39,,Bushnell,Yalbac,No
Yalbac 712F,712,F,176,Gray-headed Dove,1,2017,11,13,15.33,,Bushnell,Yalbac,No
Yalbac 712F,712,F,28,Great Curassow,1,2017,11,6,9.26,,Bushnell,Yalbac,No
Yalbac 712F,712,F,46,Great Curassow,2,2017,11,8,7.36,,Bushnell,Yalbac,No
Yalbac 712F,712,F,59,Great Curassow,1,2017,11,9,10.41,,Bushnell,Yalbac,No
Yalbac 712F,712,F,65,Great Curassow,1,2017,11,9,15.26,,Bushnell,Yalbac,No
Yalbac 712F,712,F,78,Great Curassow,2,2017,11,10,6.19,,Bushnell,Yalbac,No
Yalbac 712F,712,F,104,Great Curassow,1,2017,11,12,7.41,,Bushnell,Yalbac,No
Yalbac 712F,712,F,110,Great Curassow,2,2017,11,13,7.08,,Bushnell,Yalbac,No
Yalbac 712F,712,F,164,Great Curassow,1,2017,11,13,7.58,,Bushnell,Yalbac,No
Yalbac 712F,712,F,167,Great Curassow,1,2017,11,13,9.56,,Bushnell,Yalbac,No
Yalbac 712F,712,F,182,Great Curassow,1,2017,11,15,6.34,,Bushnell,Yalbac,No
Yalbac 712F,712,F,192,Great Curassow,1,2017,11,18,7.28,,Bushnell,Yalbac,No
Yalbac 712F,712,F,194,Great Curassow,1,2017,11,18,9.25,,Bushnell,Yalbac,No
Yalbac 712F,712,F,201,Great Curassow,1,2017,11,19,10.54,,Bushnell,Yalbac,No
Yalbac 712F,712,F,207,Great Curassow,1,2017,11,19,15.28,,Bushnell,Yalbac,No
Yalbac 712F,712,F,214,Great Curassow,1,2017,11,20,6.46,,Bushnell,Yalbac,No
Yalbac 712F,712,F,223,Great Curassow,1,2017,11,21,6.18,,Bushnell,Yalbac,No
Yalbac 712F,712,F,229,Great Curassow,1,2017,11,21,9.03,,Bushnell,Yalbac,No
Yalbac 712F,712,F,239,Great Curassow,1,2017,11,21,12.52,,Bushnell,Yalbac,No
Yalbac 712F,712,F,244,Great Curassow,1,2017,11,22,11.25,,Bushnell,Yalbac,No
Yalbac 712F,712,F,247,Great Curassow,1,2017,11,23,7.11,,Bushnell,Yalbac,No
Yalbac 712F,712,F,263,Great Curassow,1,2017,11,23,7.32,,Bushnell,Yalbac,No
Yalbac 712F,712,F,266,Great Curassow,1,2017,11,23,11.02,,Bushnell,Yalbac,No
Yalbac 712F,712,F,271,Great Curassow,1,2017,11,24,7.47,,Bushnell,Yalbac,No
Yalbac 712F,712,F,325,Great Curassow,1,2017,11,24,11.02,,Bushnell,Yalbac,No
Yalbac 712F,712,F,329,Great Curassow,1,2017,11,24,12.02,,Bushnell,Yalbac,No
Yalbac 712F,712,F,331,Great Curassow,1,2017,11,24,14.33,,Bushnell,Yalbac,No
Yalbac 712F,712,F,340,Great Curassow,2,2017,11,27,6.46,,Bushnell,Yalbac,No
Yalbac 712F,712,F,352,Great Curassow,3,2017,11,27,7.49,,Bushnell,Yalbac,No
Yalbac 712F,712,F,367,Great Curassow,1,2017,11,28,12.28,,Bushnell,Yalbac,No
Yalbac 712F,712,F,394,Great Curassow,1,2017,11,29,6.16,,Bushnell,Yalbac,No
Yalbac 712F,712,F,420,Great Curassow,2,2017,11,29,13.38,,Bushnell,Yalbac,No
Yalbac 712F,712,F,363,Great Tinamou,1,2017,11,27,15.53,,Bushnell,Yalbac,No
Yalbac 712F,712,F,421,Jaguar,1,2017,11,30,2.08,,Bushnell,Yalbac,No
Yalbac 712F,712,F,188,Jaguar,1,2017,11,17,20.01,,Bushnell,Yalbac,No
Yalbac 712F,712,F,364,Jaguar,1,2017,11,27,20.53,,Bushnell,Yalbac,No
Yalbac 712F,712,F,334,Jaguarundi,1,2017,11,25,15.32,,Bushnell,Yalbac,No
Yalbac 712F,712,F,51,Ocellated Turkey,2,2017,11,8,9.16,,Bushnell,Yalbac,No
Yalbac 712F,712,F,54,Ocellated Turkey,1,2017,11,8,14.47,,Bushnell,Yalbac,No
Yalbac 712F,712,F,162,Ocellated Turkey,1,2017,11,13,7.56,,Bushnell,Yalbac,No
Yalbac 712F,712,F,173,Ocellated Turkey,1,2017,11,13,12.55,,Bushnell,Yalbac,No
Yalbac 712F,712,F,25,Ocelot,1,2017,11,5,20.33,,Bushnell,Yalbac,No
Yalbac 712F,712,F,108,Ocelot,1,2017,11,12,20.15,,Bushnell,Yalbac,No
Yalbac 712F,712,F,185,Ocelot,1,2017,11,16,4.58,,Bushnell,Yalbac,No
Yalbac 712F,712,F,209,Ocelot,1,2017,11,20,1.46,,Bushnell,Yalbac,No
Yalbac 712F,712,F,211,Ocelot,1,2017,11,20,3.22,,Bushnell,Yalbac,No
Yalbac 712F,712,F,392,Ocelot,1,2017,11,29,3.17,,Bushnell,Yalbac,No
Yalbac 712F,712,F,241,Paca,1,2017,11,21,19.23,,Bushnell,Yalbac,No
Yalbac 712F,712,F,337,Racoon,1,2017,11,27,1.3,,Bushnell,Yalbac,No
Yalbac 712F,712,F,98,Scaled Pigeon,1,2017,11,11,14.25,,Bushnell,Yalbac,No
Yalbac 712F,712,F,220,Scaled Pigeon,1,2017,11,20,14.25,,Bushnell,Yalbac,No
Yalbac 712F,712,F,269,Striped Hog-nosed Skunk,1,2017,11,23,20.2,,Bushnell,Yalbac,No
Yalbac 712G,712,G,94,Agouti,1,2017,12,5,15.47,,Bushnell,Yalbac,No
Yalbac 712G,712,G,109,Baird's Tapir,1,2017,12,10,23.17,,Bushnell,Yalbac,No
Yalbac 712G,712,G,187,Baird's Tapir,1,2017,12,21,22,,Bushnell,Yalbac,No
Yalbac 712G,712,G,205,Baird's Tapir,1,2017,12,29,2.55,,Bushnell,Yalbac,No
Yalbac 712G,712,G,34,Gray-headed Dove,1,2017,12,2,12.51,,Bushnell,Yalbac,No
Yalbac 712G,712,G,196,Gray-headed Dove,1,2017,12,25,8.01,,Bushnell,Yalbac,No
Yalbac 712G,712,G,7,Great Curassow,1,2017,12,1,16.31,,Bushnell,Yalbac,No
Yalbac 712G,712,G,10,Great Curassow,1,2017,12,2,6.56,,Bushnell,Yalbac,No
Yalbac 712G,712,G,13,Great Curassow,3,2017,12,2,7.59,met jong,Bushnell,Yalbac,No
Yalbac 712G,712,G,58,Great Curassow,1,2017,12,4,6.22,,Bushnell,Yalbac,No
Yalbac 712G,712,G,82,Great Curassow,1,2017,12,5,11.17,,Bushnell,Yalbac,No
Yalbac 712G,712,G,103,Great Curassow,2,2017,12,8,9.18,,Bushnell,Yalbac,No
Yalbac 712G,712,G,130,Great Curassow,1,2017,12,15,9.46,,Bushnell,Yalbac,No
Yalbac 712G,712,G,136,Great Curassow,1,2017,12,16,6.27,,Bushnell,Yalbac,No
Yalbac 712G,712,G,145,Great Curassow,1,2017,12,18,7.51,,Bushnell,Yalbac,No
Yalbac 712G,712,G,166,Great Curassow,1,2017,12,19,7.52,,Bushnell,Yalbac,No
Yalbac 712G,712,G,199,Great Curassow,1,2017,12,27,6.49,,Bushnell,Yalbac,No
Yalbac 712G,712,G,211,Great Curassow,1,2018,1,1,6.34,,Bushnell,Yalbac,No
Yalbac 712G,712,G,85,Jaguar,1,2017,12,5,12.4,,Bushnell,Yalbac,No
Yalbac 712G,712,G,142,Jaguar,1,2017,12,17,13.04,,Bushnell,Yalbac,No
Yalbac 712G,712,G,121,Jaguarundi,1,2017,12,12,13.45,,Bushnell,Yalbac,No
Yalbac 712G,712,G,184,Ocelot,1,2017,12,21,5.32,,Bushnell,Yalbac,No
Yalbac 712G,712,G,124,Paca,1,2017,12,14,22.47,,Bushnell,Yalbac,No
Yalbac 712G,712,G,115,Ruddy Quail Dove ,1,2017,12,12,6.42,,Bushnell,Yalbac,No
Yalbac 712G,712,G,43,Striped Hog-nosed Skunk,1,2017,12,3,2.56,,Bushnell,Yalbac,No
Yalbac 712G,712,G,97,Striped Hog-nosed Skunk,1,2017,12,5,21.01,,Bushnell,Yalbac,No
Yalbac 712G,712,G,181,Striped Hog-nosed Skunk,1,2017,12,21,2.4,,Bushnell,Yalbac,No
Yalbac 712G,712,G,47,White-tailed Deer,2,2017,12,3,9.47,,Bushnell,Yalbac,No
Yalbac 712G,712,G,169,White-tailed Deer,2,2017,12,20,15.18,met jong,Bushnell,Yalbac,No
Yalbac 712G,712,G,175,White-tailed Deer,1,2017,12,20,22.43,,Bushnell,Yalbac,No
Yalbac 713A,713,A,343,Agouti,1,2017,3,30,6.43,,Bushnell,Yalbac,No
Yalbac 713A,713,A,309,Baird's Tapir,1,2017,3,28,4.55,,Bushnell,Yalbac,No
Yalbac 713A,713,A,808,Bare-throated Tiger-heron,1,2017,4,12,7.57,,Bushnell,Yalbac,No
Yalbac 713A,713,A,826,Bare-throated Tiger-heron,1,2017,4,12,18.1,,Bushnell,Yalbac,No
Yalbac 713A,713,A,235,Blue Ground-Dove,1,2017,3,26,11.16,,Bushnell,Yalbac,No
Yalbac 713A,713,A,4,Brown Four-eyed Opossum,1,2017,2,23,23.32,,Bushnell,Yalbac,No
Yalbac 713A,713,A,10,Brown Four-eyed Opossum,1,2017,2,25,2.11,,Bushnell,Yalbac,No
Yalbac 713A,713,A,13,Brown Four-eyed Opossum,1,2017,2,26,3.45,,Bushnell,Yalbac,No
Yalbac 713A,713,A,34,Brown Four-eyed Opossum,1,2017,3,1,1.38,,Bushnell,Yalbac,No
Yalbac 713A,713,A,49,Brown Four-eyed Opossum,1,2017,3,6,3.44,,Bushnell,Yalbac,No
Yalbac 713A,713,A,52,Brown Four-eyed Opossum,1,2017,3,7,2.48,,Bushnell,Yalbac,No
Yalbac 713A,713,A,64,Brown Four-eyed Opossum,1,2017,3,11,4.23,,Bushnell,Yalbac,No
Yalbac 713A,713,A,73,Brown Four-eyed Opossum,1,2017,3,13,19.3,,Bushnell,Yalbac,No
Yalbac 713A,713,A,193,Brown Four-eyed Opossum,1,2017,3,23,19.44,,Bushnell,Yalbac,No
Yalbac 713A,713,A,784,Brown Four-eyed Opossum,1,2017,4,11,20.19,,Bushnell,Yalbac,No
Yalbac 713A,713,A,148,Clay coloured Thrush,1,2017,3,21,5.45,,Bushnell,Yalbac,No
Yalbac 713A,713,A,853,Clay coloured Thrush,1,2017,4,18,7.18,,Bushnell,Yalbac,No
Yalbac 713A,713,A,191,Crested guan,1,2017,3,23,14.23,,Bushnell,Yalbac,No
Yalbac 713A,713,A,218,Crested guan,1,2017,3,25,18.01,,Bushnell,Yalbac,No
Yalbac 713A,713,A,124,Gray catbird,1,2017,3,19,12.49,,Bushnell,Yalbac,No
Yalbac 713A,713,A,619,Gray-chested Dove,1,2017,4,5,8.01,,Bushnell,Yalbac,No
Yalbac 713A,713,A,142,Gray-headed Dove,1,2017,3,20,13.27,,Bushnell,Yalbac,No
Yalbac 713A,713,A,328,Gray-headed Dove,1,2017,3,29,8.16,,Bushnell,Yalbac,No
Yalbac 713A,713,A,346,Gray-headed Dove,1,2017,3,30,7.44,,Bushnell,Yalbac,No
Yalbac 713A,713,A,359,Gray-headed Dove,1,2017,3,30,11.39,,Bushnell,Yalbac,No
Yalbac 713A,713,A,373,Gray-headed Dove,1,2017,3,31,12.54,,Bushnell,Yalbac,No
Yalbac 713A,713,A,424,Gray-headed Dove,1,2017,4,1,9.21,,Bushnell,Yalbac,No
Yalbac 713A,713,A,427,Gray-headed Dove,3,2017,4,1,13.31,,Bushnell,Yalbac,No
Yalbac 713A,713,A,454,Gray-headed Dove,1,2017,4,2,6.51,,Bushnell,Yalbac,No
Yalbac 713A,713,A,460,Gray-headed Dove,2,2017,4,2,11.21,,Bushnell,Yalbac,No
Yalbac 713A,713,A,490,Gray-headed Dove,2,2017,4,3,5.49,,Bushnell,Yalbac,No
Yalbac 713A,713,A,526,Gray-headed Dove,3,2017,4,3,7.18,,Bushnell,Yalbac,No
Yalbac 713A,713,A,577,Gray-headed Dove,1,2017,4,4,9.51,,Bushnell,Yalbac,No
Yalbac 713A,713,A,583,Gray-headed Dove,1,2017,4,4,11.01,,Bushnell,Yalbac,No
Yalbac 713A,713,A,616,Gray-headed Dove,1,2017,4,5,7.22,,Bushnell,Yalbac,No
Yalbac 713A,713,A,637,Gray-headed Dove,2,2017,4,5,10.41,,Bushnell,Yalbac,No
Yalbac 713A,713,A,643,Gray-headed Dove,2,2017,4,5,15.56,,Bushnell,Yalbac,No
Yalbac 713A,713,A,655,Gray-headed Dove,1,2017,4,6,6.52,,Bushnell,Yalbac,No
Yalbac 713A,713,A,667,Gray-headed Dove,1,2017,4,6,9.58,,Bushnell,Yalbac,No
Yalbac 713A,713,A,676,Gray-headed Dove,2,2017,4,6,10.35,,Bushnell,Yalbac,No
Yalbac 713A,713,A,694,Gray-headed Dove,2,2017,4,6,12.02,,Bushnell,Yalbac,No
Yalbac 713A,713,A,706,Gray-headed Dove,1,2017,4,6,12.34,,Bushnell,Yalbac,No
Yalbac 713A,713,A,727,Gray-headed Dove,1,2017,4,7,7.59,,Bushnell,Yalbac,No
Yalbac 713A,713,A,746,Gray-headed Dove,1,2017,4,11,6.56,,Bushnell,Yalbac,No
Yalbac 713A,713,A,766,Gray-headed Dove,1,2017,4,11,11.05,,Bushnell,Yalbac,No
Yalbac 713A,713,A,773,Gray-headed Dove,1,2017,4,11,15.38,,Bushnell,Yalbac,No
Yalbac 713A,713,A,793,Gray-headed Dove,2,2017,4,12,6.15,,Bushnell,Yalbac,No
Yalbac 713A,713,A,802,Gray-headed Dove,2,2017,4,12,7.24,,Bushnell,Yalbac,No
Yalbac 713A,713,A,811,Gray-headed Dove,1,2017,4,12,9.53,,Bushnell,Yalbac,No
Yalbac 713A,713,A,822,Gray-headed Dove,2,2017,4,12,11.48,,Bushnell,Yalbac,No
Yalbac 713A,713,A,256,Great Curassow,1,2017,3,26,17.44,,Bushnell,Yalbac,No
Yalbac 713A,713,A,759,Great Curassow,1,2017,4,11,7.3,,Bushnell,Yalbac,No
Yalbac 713A,713,A,814,Hawk,1,2017,4,12,10.02,,Bushnell,Yalbac,No
Yalbac 713A,713,A,8,Northern Waterthrush,1,2017,2,24,8.24,,Bushnell,Yalbac,No
Yalbac 713A,713,A,19,Northern Waterthrush,1,2017,2,26,8.25,,Bushnell,Yalbac,No
Yalbac 713A,713,A,22,Northern Waterthrush,1,2017,2,26,11.26,,Bushnell,Yalbac,No
Yalbac 713A,713,A,55,Northern Waterthrush,1,2017,3,8,8.18,,Bushnell,Yalbac,No
Yalbac 713A,713,A,58,Northern Waterthrush,1,2017,3,8,14.02,,Bushnell,Yalbac,No
Yalbac 713A,713,A,85,Northern Waterthrush,1,2017,3,17,12.29,,Bushnell,Yalbac,No
Yalbac 713A,713,A,242,Northern Waterthrush,1,2017,3,26,11.36,,Bushnell,Yalbac,No
Yalbac 713A,713,A,196,Rodent,1,2017,3,23,21.57,,Bushnell,Yalbac,No
Yalbac 713A,713,A,334,Ruddy Quail Dove ,1,2017,3,30,5.59,,Bushnell,Yalbac,No
Yalbac 713A,713,A,382,Ruddy Quail Dove ,1,2017,4,1,5.54,,Bushnell,Yalbac,No
Yalbac 713A,713,A,410,Ruddy Quail Dove ,2,2017,4,1,7.42,,Bushnell,Yalbac,No
Yalbac 713A,713,A,418,Ruddy Quail Dove ,1,2017,4,1,8.46,,Bushnell,Yalbac,No
Yalbac 713A,713,A,442,Ruddy Quail Dove ,1,2017,4,2,5.52,,Bushnell,Yalbac,No
Yalbac 713A,713,A,451,Ruddy Quail Dove ,1,2017,4,2,6.35,,Bushnell,Yalbac,No
Yalbac 713A,713,A,478,Ruddy Quail Dove ,2,2017,4,2,13.47,,Bushnell,Yalbac,No
Yalbac 713A,713,A,538,Ruddy Quail Dove ,3,2017,4,3,11.54,,Bushnell,Yalbac,No
Yalbac 713A,713,A,568,Ruddy Quail Dove ,1,2017,4,4,6.15,,Bushnell,Yalbac,No
Yalbac 713A,713,A,592,Ruddy Quail Dove ,2,2017,4,5,6,,Bushnell,Yalbac,No
Yalbac 713A,713,A,649,Ruddy Quail Dove ,1,2017,4,6,6.29,,Bushnell,Yalbac,No
Yalbac 713A,713,A,652,Ruddy Quail Dove ,1,2017,4,6,6.39,,Bushnell,Yalbac,No
Yalbac 713A,713,A,664,Ruddy Quail Dove ,1,2017,4,6,9.55,,Bushnell,Yalbac,No
Yalbac 713A,713,A,709,Ruddy Quail Dove ,3,2017,4,7,5.48,,Bushnell,Yalbac,No
Yalbac 713A,713,A,718,Ruddy Quail Dove ,2,2017,4,7,6.14,,Bushnell,Yalbac,No
Yalbac 713A,713,A,739,Ruddy Quail Dove ,1,2017,4,11,5.44,,Bushnell,Yalbac,No
Yalbac 713A,713,A,781,Ruddy Quail Dove ,1,2017,4,11,17.34,,Bushnell,Yalbac,No
Yalbac 713A,713,A,787,Ruddy Quail Dove ,1,2017,4,12,5.43,,Bushnell,Yalbac,No
Yalbac 713A,713,A,799,Ruddy Quail Dove ,2,2017,4,12,6.52,,Bushnell,Yalbac,No
Yalbac 713A,713,A,367,Scaled Pigeon,1,2017,3,31,7.44,,Bushnell,Yalbac,No
Yalbac 713A,713,A,394,Scaled Pigeon,4,2017,4,1,7.01,,Bushnell,Yalbac,No
Yalbac 713A,713,A,613,Scaled Pigeon,4,2017,4,5,7.19,,Bushnell,Yalbac,No
Yalbac 713A,713,A,760,Scaled Pigeon,4,2017,4,11,7.52,,Bushnell,Yalbac,No
Yalbac 713A,713,A,164,Social Flycatcher,1,2017,3,22,12.46,,Bushnell,Yalbac,No
Yalbac 713A,713,A,607,Squirrel,1,2017,4,5,6.25,,Bushnell,Yalbac,No
Yalbac 713A,713,A,28,Wood Thrush,1,2017,2,28,8.25,,Bushnell,Yalbac,No
Yalbac 713A,713,A,40,Wood Thrush,1,2017,3,2,12.32,,Bushnell,Yalbac,No
Yalbac 713A,713,A,71,Wood Thrush,1,2017,3,11,13.16,,Bushnell,Yalbac,No
Yalbac 713A,713,A,88,Wood Thrush,1,2017,3,18,10.04,,Bushnell,Yalbac,No
Yalbac 713A,713,A,109,Wood Thrush,1,2017,3,19,8.33,,Bushnell,Yalbac,No
Yalbac 713A,713,A,245,Wood Thrush,1,2017,3,26,12,,Bushnell,Yalbac,No
Yalbac 713B,713,B,85,Baird's Tapir,1,2017,5,25,19.53,,Bushnell,Yalbac,No
Yalbac 713B,713,B,19,Brown Four-eyed Opossum,1,2017,5,19,21.22,,Bushnell,Yalbac,No
Yalbac 713B,713,B,430,Brown Four-eyed Opossum,1,2017,6,17,2.56,,Bushnell,Yalbac,No
Yalbac 713B,713,B,235,Clay coloured Thrush,1,2017,5,30,8.39,,Bushnell,Yalbac,No
Yalbac 713B,713,B,436,Common Opossum,1,2017,6,18,23.44,,Bushnell,Yalbac,No
Yalbac 713B,713,B,88,Crested guan,2,2017,5,26,7.2,,Bushnell,Yalbac,No
Yalbac 713B,713,B,13,Gray-headed Dove,1,2017,5,19,6.05,,Bushnell,Yalbac,No
Yalbac 713B,713,B,52,Gray-headed Dove,1,2017,5,21,7.39,,Bushnell,Yalbac,No
Yalbac 713B,713,B,55,Gray-headed Dove,1,2017,5,21,13.25,,Bushnell,Yalbac,No
Yalbac 713B,713,B,61,Gray-headed Dove,2,2017,5,22,6.22,,Bushnell,Yalbac,No
Yalbac 713B,713,B,121,Gray-headed Dove,1,2017,5,28,15.29,,Bushnell,Yalbac,No
Yalbac 713B,713,B,142,Gray-headed Dove,1,2017,5,29,6.23,,Bushnell,Yalbac,No
Yalbac 713B,713,B,145,Gray-headed Dove,1,2017,5,29,7.09,,Bushnell,Yalbac,No
Yalbac 713B,713,B,169,Gray-headed Dove,2,2017,5,29,9.15,,Bushnell,Yalbac,No
Yalbac 713B,713,B,181,Gray-headed Dove,1,2017,5,29,13.14,,Bushnell,Yalbac,No
Yalbac 713B,713,B,196,Gray-headed Dove,1,2017,5,30,5.3,,Bushnell,Yalbac,No
Yalbac 713B,713,B,208,Gray-headed Dove,1,2017,5,30,5.53,,Bushnell,Yalbac,No
Yalbac 713B,713,B,217,Gray-headed Dove,3,2017,5,30,6.43,,Bushnell,Yalbac,No
Yalbac 713B,713,B,238,Gray-headed Dove,1,2017,5,30,13.44,,Bushnell,Yalbac,No
Yalbac 713B,713,B,268,Gray-headed Dove,2,2017,5,31,6.44,,Bushnell,Yalbac,No
Yalbac 713B,713,B,313,Gray-headed Dove,1,2017,6,1,5.49,,Bushnell,Yalbac,No
Yalbac 713B,713,B,343,Gray-headed Dove,1,2017,6,2,8.26,,Bushnell,Yalbac,No
Yalbac 713B,713,B,376,Gray-headed Dove,2,2017,6,3,6.32,,Bushnell,Yalbac,No
Yalbac 713B,713,B,382,Gray-headed Dove,1,2017,6,3,6.52,,Bushnell,Yalbac,No
Yalbac 713B,713,B,76,Ocellated Turkey,1,2017,5,22,7.59,,Bushnell,Yalbac,No
Yalbac 713B,713,B,118,Ocellated Turkey,1,2017,5,28,8.55,,Bushnell,Yalbac,No
Yalbac 713B,713,B,163,Ornate Hawk-eagle,1,2017,5,29,8.2,,Bushnell,Yalbac,No
Yalbac 713B,713,B,175,Ornate Hawk-eagle,1,2017,5,29,11.4,,Bushnell,Yalbac,No
Yalbac 713B,713,B,326,Ornate Hawk-eagle,1,2017,6,1,13.56,,Bushnell,Yalbac,No
Yalbac 713B,713,B,433,Racoon,2,2017,6,17,21.31,,Bushnell,Yalbac,No
Yalbac 713B,713,B,241,Rodent,1,2017,5,31,3.18,,Bushnell,Yalbac,No
Yalbac 713B,713,B,445,Rodent,1,2017,6,26,20.23,,Bushnell,Yalbac,No
Yalbac 713B,713,B,22,Ruddy Quail Dove ,1,2017,5,20,5.15,,Bushnell,Yalbac,No
Yalbac 713B,713,B,25,Ruddy Quail Dove ,1,2017,5,20,5.22,,Bushnell,Yalbac,No
Yalbac 713B,713,B,28,Ruddy Quail Dove ,2,2017,5,20,5.57,,Bushnell,Yalbac,No
Yalbac 713B,713,B,31,Ruddy Quail Dove ,2,2017,5,20,7.05,,Bushnell,Yalbac,No
Yalbac 713B,713,B,34,Ruddy Quail Dove ,1,2017,5,20,17.35,,Bushnell,Yalbac,No
Yalbac 713B,713,B,43,Ruddy Quail Dove ,3,2017,5,21,5.18,,Bushnell,Yalbac,No
Yalbac 713B,713,B,58,Ruddy Quail Dove ,1,2017,5,22,6.22,,Bushnell,Yalbac,No
Yalbac 713B,713,B,115,Ruddy Quail Dove ,1,2017,5,28,8.52,,Bushnell,Yalbac,No
Yalbac 713B,713,B,124,Ruddy Quail Dove ,1,2017,5,28,17.07,,Bushnell,Yalbac,No
Yalbac 713B,713,B,130,Ruddy Quail Dove ,1,2017,5,29,5.19,,Bushnell,Yalbac,No
Yalbac 713B,713,B,151,Ruddy Quail Dove ,1,2017,5,29,7.12,,Bushnell,Yalbac,No
Yalbac 713B,713,B,157,Ruddy Quail Dove ,1,2017,5,29,7.43,,Bushnell,Yalbac,No
Yalbac 713B,713,B,166,Ruddy Quail Dove ,1,2017,5,29,9.14,,Bushnell,Yalbac,No
Yalbac 713B,713,B,211,Ruddy Quail Dove ,1,2017,5,30,6.2,,Bushnell,Yalbac,No
Yalbac 713B,713,B,229,Ruddy Quail Dove ,2,2017,5,30,7.16,,Bushnell,Yalbac,No
Yalbac 713B,713,B,249,Ruddy Quail Dove ,2,2017,5,31,5.14,,Bushnell,Yalbac,No
Yalbac 713B,713,B,262,Ruddy Quail Dove ,2,2017,5,31,5.5,,Bushnell,Yalbac,No
Yalbac 713B,713,B,283,Ruddy Quail Dove ,2,2017,5,31,7.05,,Bushnell,Yalbac,No
Yalbac 713B,713,B,292,Ruddy Quail Dove ,2,2017,5,31,9.29,,Bushnell,Yalbac,No
Yalbac 713B,713,B,298,Ruddy Quail Dove ,4,2017,6,1,5.14,,Bushnell,Yalbac,No
Yalbac 713B,713,B,311,Ruddy Quail Dove ,1,2017,6,1,5.49,,Bushnell,Yalbac,No
Yalbac 713B,713,B,319,Ruddy Quail Dove ,1,2017,6,1,7.18,,Bushnell,Yalbac,No
Yalbac 713B,713,B,322,Ruddy Quail Dove ,1,2017,6,1,8.25,,Bushnell,Yalbac,No
Yalbac 713B,713,B,328,Ruddy Quail Dove ,1,2017,6,2,6.09,,Bushnell,Yalbac,No
Yalbac 713B,713,B,331,Ruddy Quail Dove ,3,2017,6,2,6.19,,Bushnell,Yalbac,No
Yalbac 713B,713,B,337,Ruddy Quail Dove ,2,2017,6,2,8.04,,Bushnell,Yalbac,No
Yalbac 713B,713,B,346,Ruddy Quail Dove ,1,2017,6,2,8.43,,Bushnell,Yalbac,No
Yalbac 713B,713,B,349,Ruddy Quail Dove ,2,2017,6,2,8.5,,Bushnell,Yalbac,No
Yalbac 713B,713,B,352,Ruddy Quail Dove ,1,2017,6,2,10.29,,Bushnell,Yalbac,No
Yalbac 713B,713,B,358,Ruddy Quail Dove ,1,2017,6,2,17.41,,Bushnell,Yalbac,No
Yalbac 713B,713,B,364,Ruddy Quail Dove ,1,2017,6,3,5.15,,Bushnell,Yalbac,No
Yalbac 713B,713,B,379,Ruddy Quail Dove ,1,2017,6,3,6.49,,Bushnell,Yalbac,No
Yalbac 713B,713,B,385,Ruddy Quail Dove ,1,2017,6,3,6.59,,Bushnell,Yalbac,No
Yalbac 713B,713,B,493,Russet-naped Woodrail,1,2017,7,17,10.31,,Bushnell,Yalbac,No
Yalbac 713B,713,B,49,Scaled Pigeon,2,2017,5,21,5.58,,Bushnell,Yalbac,No
Yalbac 713B,713,B,67,Squirrel,1,2017,5,22,6.48,,Bushnell,Yalbac,No
Yalbac 713B,713,B,2,White-tailed Deer,1,2017,5,17,13.48,,Bushnell,Yalbac,No
Yalbac 713B,713,B,82,White-tailed Deer,1,2017,5,24,7.35,,Bushnell,Yalbac,No
Yalbac 713B,713,B,136,White-tailed Deer,1,2017,5,29,5.52,,Bushnell,Yalbac,No
Yalbac 713B,713,B,290,White-tailed Deer,1,2017,5,31,9.23,,Bushnell,Yalbac,No
Yalbac 713B,713,B,396,White-tailed Deer,2,2017,6,3,14.04,met bambi,Bushnell,Yalbac,No
Yalbac 713D,713,D,16,Russet-naped Woodrail,1,2017,8,2,14.19,,Bushnell,Yalbac,No
Yalbac 713D,713,D,22,Russet-naped Woodrail,1,2017,8,4,6.49,,Bushnell,Yalbac,No
Yalbac 713E,713,E,27,Unknown,1,2017,9,27,2.38,,Bushnell,Yalbac,No
Yalbac 713E,713,E,55,White-tailed Deer,1,2017,10,16,10.31,,Bushnell,Yalbac,No
Yalbac 713F,713,F,94,Brown Four-eyed Opossum,1,2017,11,8,19.32,,Bushnell,Yalbac,No
Yalbac 713F,713,F,172,Limpkin,1,2017,12,1,5.42,,Bushnell,Yalbac,No
Yalbac 713F,713,F,199,Limpkin,1,2017,12,1,7.19,,Bushnell,Yalbac,No
Yalbac 713F,713,F,62,Northern Waterthrush,1,2017,11,1,7.2,,Bushnell,Yalbac,No
Yalbac 713F,713,F,71,Northern Waterthrush,1,2017,11,1,10.05,,Bushnell,Yalbac,No
Yalbac 713F,713,F,77,Northern Waterthrush,1,2017,11,2,9.35,,Bushnell,Yalbac,No
Yalbac 713F,713,F,79,Northern Waterthrush,1,2017,11,4,8.51,,Bushnell,Yalbac,No
Yalbac 713F,713,F,88,Northern Waterthrush,1,2017,11,6,8,,Bushnell,Yalbac,No
