Location,Camera,Easting,Northing,Lat,Long,Cam nr,series,picture,species name,Scientific Name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,364,Ocellated Turkey,Meleagris ocellata,1,2019,4,1,17.35,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,367,Ocelot,Leopardus pardalis,1,2019,4,1,20.29,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,370,Gray-headed Dove,Leptotila plumbeiceps,1,2019,4,2,5.45,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,376,Ocellated Turkey,Meleagris ocellata,1,2019,4,2,9.23,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,382,Agouti,Dasyprocta punctata,1,2019,4,4,17.27,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,385,Agouti,Dasyprocta punctata,1,2019,4,5,16.43,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,391,Ocellated Turkey,Meleagris ocellata,1,2019,4,5,18.02,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,394,Ocellated Turkey,Meleagris ocellata,1,2019,4,6,5.44,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,397,Agouti,Dasyprocta punctata,1,2019,4,6,6.46,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,400,Ocellated Turkey,Meleagris ocellata,1,2019,4,6,8.19,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,412,Agouti,Dasyprocta punctata,1,2019,4,6,17.22,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,418,Gray-headed Dove,Leptotila plumbeiceps,1,2019,4,8,7.09,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,421,Agouti,Dasyprocta punctata,1,2019,4,8,17.08,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,424,Virginia opossum,Didelphis virginiana,1,2019,4,9,0.12,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,427,Common Opossum,Didelphis marsupialis,1,2019,4,9,2.08,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,430,Puma,Puma concolor,1,2019,4,9,10.19,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,439,Ocellated Turkey,Meleagris ocellata,1,2019,4,9,17.19,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,442,Ocellated Turkey,Meleagris ocellata,1,2019,4,9,17.26,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,445,Brown Four-eyed Opossum,Philander opossum,1,2019,4,9,23.49,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,448,Ocellated Turkey,Meleagris ocellata,1,2019,4,10,9.05,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,454,Agouti,Dasyprocta punctata,1,2019,4,12,9.42,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,457,Common Opossum,Didelphis marsupialis,1,2019,4,13,2.44,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,469,Great Curassow,Crax rubra,2,2019,4,13,6.03,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,472,Agouti,Dasyprocta punctata,1,2019,4,14,6.38,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,475,Great Curassow,Crax rubra,1,2019,4,14,17.30,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,478,Paca,Cuniculus paca,1,2019,4,15,2.16,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,481,White-tailed Deer,Odocoileus virginianus,2,2019,4,15,12.30,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,490,Ocellated Turkey,Meleagris ocellata,1,2019,4,15,13.03,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,496,Ocelot,Leopardus pardalis,1,2019,4,16,0.55,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,499,Agouti,Dasyprocta punctata,1,2019,4,16,6.53,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,505,Agouti,Dasyprocta punctata,1,2019,4,16,17.36,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,511,Agouti,Dasyprocta punctata,1,2019,4,17,9.46,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,514,Great Curassow,Crax rubra,1,2019,4,17,10.07,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,517,White-tailed Deer,Odocoileus virginianus,1,2019,4,18,15.58,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,520,Agouti,Dasyprocta punctata,1,2019,4,19,5.59,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,526,White-tailed Deer,Odocoileus virginianus,1,2019,4,20,0.00,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,529,White-tailed Deer,Odocoileus virginianus,1,2019,4,20,7.41,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,532,Red-throated ant-tanager,Habia fuscicauda,2,2019,4,20,11.24,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,538,Agouti,Dasyprocta punctata,1,2019,4,20,17.11,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,547,Agouti,Dasyprocta punctata,1,2019,4,20,17.28,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,553,White-tailed Deer,Odocoileus virginianus,1,2019,4,21,8.17,,bushnell,No Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,1,Unknown mammal,?,1,2019,4,21,23.30,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,8,Ocellated Turkey,Meleagris ocellata,1,2019,4,22,8.22,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,10,Ocellated Turkey,Meleagris ocellata,1,2019,4,22,9.31,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,16,Ocellated Turkey,Meleagris ocellata,1,2019,4,22,12.13,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,22,Ocellated Turkey,Meleagris ocellata,1,2019,4,22,15.23,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,25,Ocellated Turkey,Meleagris ocellata,2,2019,4,22,17.06,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,49,Ocellated Turkey,Meleagris ocellata,1,2019,4,23,6.48,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,62,Ocellated Turkey,Meleagris ocellata,1,2019,4,23,9.24,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,103,Agouti,Dasyprocta punctata,1,2019,4,23,9.34,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,121,Ocellated Turkey,Meleagris ocellata,1,2019,4,23,11.25,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,146,Ocellated Turkey,Meleagris ocellata,1,2019,4,24,10.50,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,151,Ocellated Turkey,Meleagris ocellata,1,2019,4,24,11.56,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,157,Puma,Puma concolor,1,2019,4,25,5.05,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,160,Ocellated Turkey,Meleagris ocellata,1,2019,4,25,8.17,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,163,Ocellated Turkey,Meleagris ocellata,2,2019,4,25,14.21,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,178,Ocellated Turkey,Meleagris ocellata,1,2019,4,26,8.18,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,184,Agouti,Dasyprocta punctata,1,2019,4,26,8.31,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,187,Ocellated Turkey,Meleagris ocellata,1,2019,4,26,15.41,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,196,Puma,Puma concolor,1,2019,4,27,13.44,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,199,Ocellated Turkey,Meleagris ocellata,1,2019,4,27,14.02,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,205,Common Opossum,Didelphis marsupialis,1,2019,4,27,19.14,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,208,Ocellated Turkey,Meleagris ocellata,1,2019,4,28,8.34,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,220,Ocellated Turkey,Meleagris ocellata,1,2019,4,28,13.10,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,226,Ocellated Turkey,Meleagris ocellata,1,2019,4,28,14.22,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,229,Ocelot,Leopardus pardalis,1,2019,4,28,23.18,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,241,Ocellated Turkey,Meleagris ocellata,1,2019,4,29,6.22,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,244,White-tailed Deer,Odocoileus virginianus,1,2019,4,29,11.34,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,247,Ocellated Turkey,Meleagris ocellata,1,2019,4,29,15.09,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,250,Puma,Puma concolor,1,2019,4,29,21.43,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,253,Striped Hog-nosed Skunk,Conepatus semistriatus,1,2019,4,30,2.20,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,256,Ocellated Turkey,Meleagris ocellata,1,2019,4,30,17.39,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,259,Ocelot,Leopardus pardalis,1,2019,4,30,19.59,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,262,Striped Hog-nosed Skunk,Conepatus semistriatus,1,2019,5,1,0.46,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,265,White-tailed Deer,Odocoileus virginianus,1,2019,5,1,6.36,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,268,Ocellated Turkey,Meleagris ocellata,1,2019,5,1,7.19,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,271,Great Curassow,Crax rubra,1,2019,5,1,8.39,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,274,Gray fox,Urocyon cinereoargenteus,1,2019,5,2,1.07,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,277,Ocellated Turkey,Meleagris ocellata,1,2019,5,2,9.56,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,280,Great Curassow,Crax rubra,1,2019,5,2,11.58,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,283,Ocellated Turkey,Meleagris ocellata,1,2019,5,3,7.17,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,286,Ocellated Turkey,Meleagris ocellata,1,2019,5,3,10.18,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,289,Ocellated Turkey,Meleagris ocellata,1,2019,5,4,11.05,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,301,Ocellated Turkey,Meleagris ocellata,1,2019,5,5,10.30,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,307,Ocellated Turkey,Meleagris ocellata,1,2019,5,6,10.19,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,313,Ocellated Turkey,Meleagris ocellata,1,2019,5,6,11.45,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,319,Great Curassow,Crax rubra,1,2019,5,6,13.38,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,325,White-tailed Deer,Odocoileus virginianus,1,2019,5,6,14.38,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,328,Great Curassow,Crax rubra,1,2019,5,6,15.15,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,331,Ocellated Turkey,Meleagris ocellata,1,2019,5,6,17.46,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,334,Ocellated Turkey,Meleagris ocellata,1,2019,5,7,5.27,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,337,Ocellated Turkey,Meleagris ocellata,1,2019,5,7,10.59,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,346,White-tailed Deer,Odocoileus virginianus,1,2019,5,8,7.31,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,349,Ocellated Turkey,Meleagris ocellata,1,2019,5,8,8.33,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,358,Ocellated Turkey,Meleagris ocellata,1,2019,5,8,9.49,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,364,Ocellated Turkey,Meleagris ocellata,1,2019,5,9,11.03,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,370,White-tailed Deer,Odocoileus virginianus,1,2019,5,9,13.33,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,373,Ocellated Turkey,Meleagris ocellata,1,2019,5,9,17.36,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,376,Ocellated Turkey,Meleagris ocellata,1,2019,5,10,5.28,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,379,Ocellated Turkey,Meleagris ocellata,1,2019,5,11,11.04,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,397,Great Curassow,Crax rubra,1,2019,5,12,16.34,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,400,Puma,Puma concolor,1,2019,5,13,16.54,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,403,Striped Hog-nosed Skunk,Conepatus semistriatus,1,2019,5,13,23.58,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,406,White-tailed Deer,Odocoileus virginianus,1,2019,5,14,10.18,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,412,Ocellated Turkey,Meleagris ocellata,1,2019,5,14,11.00,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,415,White-nosed Coati,Nasua narica,1,2019,5,15,10.37,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,430,Ocellated Turkey,Meleagris ocellata,1,2019,5,16,12.26,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,436,Striped Hog-nosed Skunk,Conepatus semistriatus,1,2019,5,17,4.25,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,439,Ocellated Turkey,Meleagris ocellata,1,2019,5,17,14.39,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,445,Puma,Puma concolor,1,2019,5,17,23.09,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,451,Ocellated Turkey,Meleagris ocellata,1,2019,5,21,8.11,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,454,Ocellated Turkey,Meleagris ocellata,1,2019,5,21,12.14,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,457,Ocellated Turkey,Meleagris ocellata,1,2019,5,23,11.59,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,470,Great Curassow,Crax rubra,1,2019,5,24,5.40,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,475,Great Curassow,Crax rubra,1,2019,5,24,16.27,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,481,Ocelot,Leopardus pardalis,1,2019,5,26,3.11,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,484,Ocellated Turkey,Meleagris ocellata,1,2019,5,26,8.52,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,496,Great Curassow,Crax rubra,1,2019,5,26,15.10,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,511,Ocellated Turkey,Meleagris ocellata,1,2019,5,26,15.46,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,526,White-nosed Coati,Nasua narica,1,2019,5,29,15.15,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,529,Nine-banded Armadillo,Dasypus novemcinctus,1,2019,5,29,21.39,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,533,Ocelot,Leopardus pardalis,1,2019,5,30,0.03,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,541,Ocelot,Leopardus pardalis,1,2019,6,1,2.28,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,544,Great Tinamou,Tinamus major,1,2019,6,1,9.05,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,547,Tayra,Eira barbara,1,2019,6,1,17.06,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,550,Ocelot,Leopardus pardalis,1,2019,6,1,20.40,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,556,White-nosed Coati,Nasua narica,1,2019,6,2,7.22,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,559,White-nosed Coati,Nasua narica,1,2019,6,2,11.31,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,565,Ocellated Turkey,Meleagris ocellata,1,2019,6,2,16.53,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,568,Ocelot,Leopardus pardalis,1,2019,6,2,20.24,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,571,Ocellated Turkey,Meleagris ocellata,1,2019,6,3,7.56,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,574,Great Curassow,Crax rubra,1,2019,6,3,17.10,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,592,White-tailed Deer,Odocoileus virginianus,1,2019,6,7,8.28,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,601,Gray fox,Urocyon cinereoargenteus,1,2019,6,8,18.52,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,607,White-tailed Deer,Odocoileus virginianus,1,2019,6,11,16.18,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,616,Great Curassow,Crax rubra,1,2019,6,13,7.54,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,622,White-tailed Deer,Odocoileus virginianus,1,2019,6,13,11.39,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,625,Great Curassow,Crax rubra,1,2019,6,13,16.57,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,628,Common Opossum,Didelphis marsupialis,1,2019,6,14,1.06,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,631,Ocelot,Leopardus pardalis,1,2019,6,15,22.41,,bushnell,Logging
Laguna Seca,907C,286489,1956708,17.68816600,-89.01299300,907,C,634,White-tailed Deer,Odocoileus virginianus,1,2019,6,16,10.56,,bushnell,Logging
Yalbac,907D,285288,1938022,17.51924400,-89.02242400,907,D,52,Gray fox,Urocyon cinereoargenteus,1,2019,6,25,9.47,,bushnell,Logging
Yalbac,907D,285288,1938022,17.51924400,-89.02242400,907,D,64,Gray fox,Urocyon cinereoargenteus,1,2019,6,25,20.47,,bushnell,Logging
Yalbac,907D,285288,1938022,17.51924400,-89.02242400,907,D,70,Striped Hog-nosed Skunk,Conepatus semistriatus,1,2019,6,25,22.33,,bushnell,Logging
Yalbac,907D,285288,1938022,17.51924400,-89.02242400,907,D,94,Great Curassow,Crax rubra,1,2019,6,27,7.07,,bushnell,Logging
Yalbac,907D,285288,1938022,17.51924400,-89.02242400,907,D,97,Gray fox,Urocyon cinereoargenteus,1,2019,6,27,10.25,,bushnell,Logging
Yalbac,907D,285288,1938022,17.51924400,-89.02242400,907,D,106,Gray-headed Dove,Leptotila plumbeiceps,1,2019,6,27,15.49,,bushnell,Logging
Yalbac,907D,285288,1938022,17.51924400,-89.02242400,907,D,127,Ocelot,Leopardus pardalis,1,2019,6,29,20.51,,bushnell,Logging
Yalbac,907D,285288,1938022,17.51924400,-89.02242400,907,D,136,Ocelot,Leopardus pardalis,1,2019,6,30,0.16,,bushnell,Logging
Yalbac,907D,285288,1938022,17.51924400,-89.02242400,907,D,142,Ocelot,Leopardus pardalis,1,2019,6,30,1.38,,bushnell,Logging
Yalbac,907D,285288,1938022,17.51924400,-89.02242400,907,D,145,Jaguar,Panthera onca,1,2019,6,30,1.45,,bushnell,Logging
Yalbac,907D,285288,1938022,17.51924400,-89.02242400,907,D,151,White-nosed Coati,Nasua narica,1,2019,6,30,12.24,,bushnell,Logging
